   SYN1385,    -0.337246,     0.000000,     0.000000 
   SYN1386,     0.337246,     0.000000,     0.000000 
   SYN1387,     1.011737,     0.000000,     0.000000 
   SYN1388,     1.686228,     0.000000,     0.000000 
   SYN1389,     2.360719,     0.000000,     0.000000 
   SYN1390,     3.035210,     0.000000,     0.000000 
   SYN1391,     3.709702,     0.000000,     0.000000 
   SYN1392,     4.384193,     0.000000,     0.000000 
   SYN1393,     5.058684,     0.000000,     0.000000 
   SYN1394,     5.733175,     0.000000,     0.000000 
   SYN1395,     6.407666,     0.000000,     0.000000 
   SYN1396,     7.082158,     0.000000,     0.000000 
   SYN1397,    -7.082484,     0.672775,     0.000000 
   SYN1398,    -6.407962,     0.673086,     0.000000 
   SYN1399,    -5.733440,     0.673366,     0.000000 
   SYN1400,    -5.058917,     0.673615,     0.000000 
   SYN1401,    -4.384395,     0.673833,     0.000000 
   SYN1402,    -3.709873,     0.674020,     0.000000 
   SYN1403,    -3.035351,     0.674176,     0.000000 
   SYN1404,    -2.360828,     0.674300,     0.000000 
   SYN1405,    -1.686306,     0.674394,     0.000000 
   SYN1406,    -1.011784,     0.674456,     0.000000 
   SYN1407,    -0.337261,     0.674487,     0.000000 
   SYN1408,     0.337261,     0.674487,     0.000000 
   SYN1409,     1.011784,     0.674456,     0.000000 
   SYN1410,     1.686306,     0.674394,     0.000000 
   SYN1411,     2.360828,     0.674300,     0.000000 
   SYN1412,     3.035351,     0.674176,     0.000000 
   SYN1413,     3.709873,     0.674020,     0.000000 
   SYN1414,     4.384395,     0.673833,     0.000000 
   SYN1415,     5.058917,     0.673615,     0.000000 
   SYN1416,     5.733440,     0.673366,     0.000000 
   SYN1417,     6.407962,     0.673086,     0.000000 
   SYN1418,     7.082484,     0.672775,     0.000000 
   SYN1419,    -7.083463,     1.345549,     0.000000 
   SYN1420,    -6.408848,     1.346172,     0.000000 
   SYN1421,    -5.734233,     1.346732,     0.000000 
   SYN1422,    -5.059618,     1.347230,     0.000000 
   SYN1423,    -4.385002,     1.347666,     0.000000 
   SYN1424,    -3.710387,     1.348040,     0.000000 
   SYN1425,    -3.035771,     1.348351,     0.000000 
   SYN1426,    -2.361155,     1.348601,     0.000000 
   SYN1427,    -1.686540,     1.348788,     0.000000 
   SYN1428,    -1.011924,     1.348912,     0.000000 
   SYN1429,    -0.337308,     1.348975,     0.000000 
   SYN1430,     0.337308,     1.348975,     0.000000 
   SYN1431,     1.011924,     1.348912,     0.000000 
   SYN1432,     1.686540,     1.348788,     0.000000 
   SYN1433,     2.361155,     1.348601,     0.000000 
   SYN1434,     3.035771,     1.348351,     0.000000 
   SYN1435,     3.710387,     1.348040,     0.000000 
   SYN1436,     4.385002,     1.347666,     0.000000 
   SYN1437,     5.059618,     1.347230,     0.000000 
   SYN1438,     5.734233,     1.346732,     0.000000 
   SYN1439,     6.408848,     1.346172,     0.000000 
   SYN1440,     7.083463,     1.345549,     0.000000 
   SYN1441,    -7.085095,     2.018322,     0.000000 
   SYN1442,    -6.410325,     2.019256,     0.000000 
   SYN1443,    -5.735555,     2.020097,     0.000000 
   SYN1444,    -5.060785,     2.020844,     0.000000 
   SYN1445,    -4.386014,     2.021499,     0.000000 
   SYN1446,    -3.711243,     2.022059,     0.000000 
   SYN1447,    -3.036472,     2.022527,     0.000000 
   SYN1448,    -2.361701,     2.022901,     0.000000 
   SYN1449,    -1.686929,     2.023181,     0.000000 
   SYN1450,    -1.012158,     2.023368,     0.000000 
   SYN1451,    -0.337386,     2.023462,     0.000000 
   SYN1452,     0.337386,     2.023462,     0.000000 
   SYN1453,     1.012158,     2.023368,     0.000000 
   SYN1454,     1.686929,     2.023181,     0.000000 
   SYN1455,     2.361701,     2.022901,     0.000000 
   SYN1456,     3.036472,     2.022527,     0.000000 
   SYN1457,     3.711243,     2.022059,     0.000000 
   SYN1458,     4.386014,     2.021499,     0.000000 
   SYN1459,     5.060785,     2.020844,     0.000000 
   SYN1460,     5.735555,     2.020097,     0.000000 
   SYN1461,     6.410325,     2.019256,     0.000000 
   SYN1462,     7.085095,     2.018322,     0.000000 
   SYN1463,    -7.087381,     2.691094,     0.000000 
   SYN1464,    -6.412395,     2.692339,     0.000000 
   SYN1465,    -5.737408,     2.693461,     0.000000 
   SYN1466,    -5.062420,     2.694458,     0.000000 
   SYN1467,    -4.387432,     2.695330,     0.000000 
   SYN1468,    -3.712444,     2.696079,     0.000000 
   SYN1469,    -3.037454,     2.696702,     0.000000 
   SYN1470,    -2.362465,     2.697201,     0.000000 
   SYN1471,    -1.687475,     2.697575,     0.000000 
   SYN1472,    -1.012485,     2.697824,     0.000000 
   SYN1473,    -0.337495,     2.697949,     0.000000 
   SYN1474,     0.337495,     2.697949,     0.000000 
   SYN1475,     1.012485,     2.697824,     0.000000 
   SYN1476,     1.687475,     2.697575,     0.000000 
   SYN1477,     2.362465,     2.697201,     0.000000 
   SYN1478,     3.037454,     2.696702,     0.000000 
   SYN1479,     3.712444,     2.696079,     0.000000 
